timestamp,ticker,close,atr,rsi,macdh,volz,trend_up,structure_ok,volume_ok,optflow,breakout_level,strike,expiry,confidence
2025-09-19 13:30:00+00:00,NVDA,175.88499450683594,2.8721444266183034,43.8937373265044,0.18171651994056298,0.6527204174037754,False,True,False,1.44,176.92999267578125,200.0,2026-01-16,4.91
2025-09-19 17:30:00+00:00,NVDA,176.5019073486328,2.878572736467634,47.60692338627175,0.24486982382153039,-0.8540748023334442,False,True,False,1.44,177.10000610351562,200.0,2026-01-16,5.36
2025-09-22 13:30:00+00:00,NVDA,182.9949951171875,3.3621226719447543,62.52337314188784,0.6855703438051834,2.2627971708661434,False,True,True,1.44,178.0800018310547,210.0,2026-01-16,14.4
2025-09-22 17:30:00+00:00,NVDA,183.61000061035156,3.388007027762277,63.487821677105416,0.9638008018942839,-0.2110306919780717,True,True,False,1.44,178.0800018310547,210.0,2026-01-16,14.4
2025-09-23 13:30:00+00:00,NVDA,178.69000244140625,3.595149448939732,52.03282120971367,0.7707428513670374,0.06864265126025641,True,False,False,1.44,184.5500030517578,205.0,2026-01-16,7.2
2025-09-23 17:30:00+00:00,NVDA,178.4499969482422,3.7455051967075894,51.15264452159417,0.588858825319009,0.23969106029824064,True,False,False,1.44,184.5500030517578,205.0,2026-01-16,7.2
2025-09-24 13:30:00+00:00,NVDA,177.12010192871094,3.789076668875558,49.745409387095904,0.35270892297039647,-0.29971711887749036,True,False,False,1.44,184.5500030517578,205.0,2026-01-16,6.14
2025-09-24 17:30:00+00:00,NVDA,176.8800048828125,3.712282453264509,48.45732872169249,0.16357695032541675,-1.4140906232017965,True,False,False,1.44,183.9573974609375,205.0,2026-01-16,4.78
2025-09-25 13:30:00+00:00,NVDA,177.9799041748047,4.009424482073102,55.119252603087,0.0988728016944539,0.290004526678531,True,False,False,1.44,182.4199981689453,205.0,2026-01-16,4.31
2025-09-25 17:30:00+00:00,NVDA,177.67999267578125,4.134546552385602,55.159326243818676,0.026091604647025757,-0.9862050671096224,True,False,False,1.44,179.77999877929688,205.0,2026-01-16,3.79
2025-09-26 13:30:00+00:00,NVDA,177.15499877929688,4.002404349190848,64.69227185638599,-0.06234748976964266,-0.22233403333609503,True,False,False,1.44,180.25999450683594,205.0,2026-01-16,3.15
2025-09-26 17:30:00+00:00,NVDA,178.19000244140625,3.8680823189871654,66.24605247053371,-0.056359750115623886,-0.23653238967911358,True,False,False,1.44,180.25999450683594,205.0,2026-01-16,3.19
2025-09-29 13:30:00+00:00,NVDA,181.9031982421875,3.8030831473214284,62.08251734000366,0.1794029901970482,0.27357928352657546,True,True,False,1.44,180.25999450683594,210.0,2026-01-16,9.78
2025-09-29 17:30:00+00:00,NVDA,181.82000732421875,3.71075439453125,62.820413225008195,0.3043418210128285,-1.3067663825909077,True,True,False,1.44,178.63999938964844,210.0,2026-01-16,11.58
2025-09-30 13:30:00+00:00,NVDA,185.625,3.9228973388671875,69.46740422614505,0.6005306171195444,0.9764688166267496,True,True,False,1.44,184.0,215.0,2026-01-16,14.4
2025-09-30 17:30:00+00:00,NVDA,186.55999755859375,3.873612540108817,69.85075651671649,0.8041378963545742,-0.9941215901559751,True,True,False,1.44,184.0,215.0,2026-01-16,14.4
2025-10-01 13:30:00+00:00,NVDA,187.57000732421875,3.4732775006975447,61.52326575288554,0.941997895386959,0.28297735045627126,True,True,False,1.44,187.35000610351562,215.0,2026-01-16,14.4
2025-10-01 17:30:00+00:00,NVDA,187.1699981689453,3.470963614327567,59.06488416151337,0.9393455862622875,-0.10278763219131822,True,True,False,1.44,187.35000610351562,215.0,2026-01-16,14.4
2025-10-02 13:30:00+00:00,NVDA,189.11929321289062,3.3881072998046875,81.29006857781155,0.9964679590795029,0.65504801589995,True,True,False,1.44,188.13999938964844,215.0,2026-01-16,14.4
2025-10-02 17:30:00+00:00,NVDA,188.9199981689453,3.2523934500558034,81.4891300955832,0.9487444847423383,-1.2837826853418692,True,True,False,1.44,188.13999938964844,215.0,2026-01-16,14.4
2025-10-03 13:30:00+00:00,NVDA,187.17750549316406,3.183107648577009,79.5156919185858,0.7372067662017954,0.10576430319238098,True,False,False,1.44,191.0500030517578,215.0,2026-01-16,7.2
2025-10-03 17:30:00+00:00,NVDA,187.62100219726562,3.3088291713169644,81.14996831555582,0.5718454242851467,-0.8823258436167946,True,False,False,1.44,191.0500030517578,215.0,2026-01-16,7.2
2025-10-06 13:30:00+00:00,NVDA,186.14990234375,3.106044224330357,73.19442844035663,0.32065541410263565,1.0388236842772656,True,False,False,1.44,191.0500030517578,215.0,2026-01-16,5.91
2025-10-06 17:30:00+00:00,NVDA,185.52999877929688,2.979494367327009,71.88829040410486,0.0824062540341517,-1.2287711510280004,True,False,False,1.44,190.36000061035156,210.0,2026-01-16,4.19
2025-10-07 13:30:00+00:00,NVDA,185.90980529785156,3.0469938005719865,74.61041885602762,-0.07165320129794095,0.8294886103694978,True,False,False,1.44,190.36000061035156,215.0,2026-01-16,3.08
2025-10-07 17:30:00+00:00,NVDA,184.9600067138672,3.062744140625,69.12259469300253,-0.24953015400432843,-1.3754495985591455,True,False,False,1.44,188.0,210.0,2026-01-16,1.8
2025-10-08 13:30:00+00:00,NVDA,188.14999389648438,2.966315133231027,68.1821492589283,-0.16832764762298913,0.30593848318342964,True,True,False,1.44,189.05999755859375,215.0,2026-01-16,4.78
2025-10-08 17:30:00+00:00,NVDA,189.07000732421875,2.938286917550223,70.12189957345313,-0.07343441050938804,-1.1056193312917522,True,True,False,1.44,189.05999755859375,215.0,2026-01-16,6.14
2025-10-09 13:30:00+00:00,NVDA,192.66009521484375,2.9640001569475447,69.76117816486078,0.19558989267172322,1.6319015564237558,True,True,True,1.44,189.4199981689453,220.0,2026-01-16,20.03
2025-10-09 17:30:00+00:00,NVDA,192.5399932861328,2.9553931100027904,67.60334364935702,0.32248974820798715,-0.8683746726647817,True,True,False,1.44,189.4199981689453,220.0,2026-01-16,11.84
2025-10-10 13:30:00+00:00,NVDA,188.16000366210938,3.312534877232143,51.449239510948196,0.08112287697370357,2.312887066610167,True,False,True,1.44,195.3000030517578,215.0,2026-01-16,8.37
2025-10-10 17:30:00+00:00,NVDA,183.13999938964844,3.6032496861049106,41.93205464856126,-0.4194382692119416,-0.12761237017349453,True,False,False,1.44,195.3000030517578,215.0,2026-01-16,0.72
2025-10-13 13:30:00+00:00,NVDA,188.5500030517578,3.823956080845424,48.99900031498395,-0.3897667905680611,0.936099369280177,True,False,False,1.44,195.6199951171875,220.0,2026-01-16,0.79
2025-10-13 17:30:00+00:00,NVDA,188.32000732421875,3.884313310895647,48.946156167536536,-0.38829020126649416,-1.0406725684056373,True,False,False,1.44,195.6199951171875,220.0,2026-01-16,0.8
2025-10-14 13:30:00+00:00,NVDA,183.22500610351562,4.256456647600446,43.78914587718175,-0.7141032194440156,1.5623220121733357,True,False,True,1.44,195.6199951171875,220.0,2026-01-16,1.44
2025-10-14 17:30:00+00:00,NVDA,180.07000732421875,4.317885262625558,39.06628782020406,-1.1025622767970504,-0.36449289058191003,True,False,False,1.44,190.10989379882812,210.0,2026-01-16,0.72
2025-10-15 13:30:00+00:00,NVDA,178.17999267578125,4.5528139386858255,38.59803079201419,-1.4266942997131487,1.706110093212888,True,False,True,1.44,190.10989379882812,210.0,2026-01-16,1.44
2025-10-15 17:30:00+00:00,NVDA,179.8699951171875,4.679598127092634,42.14320632857662,-1.4618250366061118,-0.5877970158168244,True,False,False,1.44,188.89999389648438,210.0,2026-01-16,0.72
2025-10-16 13:30:00+00:00,NVDA,182.3300018310547,4.597812107631138,45.302095940521966,-1.2615069503293914,0.8989381660233363,True,False,False,1.44,184.8699951171875,210.0,2026-01-16,0.72
2025-10-16 17:30:00+00:00,NVDA,181.81100463867188,4.681383405412946,45.82019039255248,-1.1113317965888014,-0.6255748976906411,True,False,False,1.44,184.8699951171875,210.0,2026-01-16,0.72
2025-10-17 13:30:00+00:00,NVDA,182.36000061035156,4.629240853445871,41.73524324046474,-0.9297748213659256,0.9785973572993268,True,False,False,1.44,184.8699951171875,210.0,2026-01-16,0.72
